Survey_Iteration,Orig_ID,Month,Day,Year,demog_age_list,demog_state,demog_state_region,gw_belief,believer_confidence,believer_cause,believer_problem,gw_concern,believer_factor_open,believer_factor_open_coded,believer_factor_glaciers,believer_factor_warmer,believer_factor_models,believer_factor_hurricane,believer_factor_ipcc,believer_factor_mildwint,believer_factor_polarbrs,believer_factor_droughts,nonbeliever_confidence,nonbeliever_factor_open,nonbeliever_factor_open_coded,nonbeliever_factor_weath,nonbeliever_factor_scievid,nonbeliever_factor_distort,gw_noevidence,gw_scioverstate,gw_nattrend,gw_mediaoverstate,gw_adapt,govt_fed,govt_state,govt_local,govt_fedvsstate,state_neighborsact,govt_nostateaction,state_rps_economy,state_impactsfelt,state_rps_neighbr,state_rps_mystate_v1,captrade_govt_v1,fftax_govt,nuclear_govt,gastax_govt,rps_govt,ethanol_govt,vehicle_govt,captrade_support_v1,captrade_govt_v2,captrade_cost15dol,captrade_cost50,carbontax_support,carbontax_cost15dol,carbontax_cost50dol,busnesspay_revuse,busnesspay_govtlevel,willing2pay_list,demog_race,demog_relig,demog_relig_evang,demog_edu,demog_news,demog_polparty,demog_teaparty,demog_polviews,demog_income,demog_gender,TOTWEIGHT
FALL 2010,2385,11,17,2010,3,GEORGIA,2,1,1,2,1,1,HEAT AND HUMIDITY BOTHER ME MORE NOW,2,3,1,3,1,3,4,3,3,,,,,,,4,4,1,4,4,1,1,1,1,2,1,1,98,2,1,3,3,3,4,3,3,3,1,1,2,4,3,4,4,1,1,1,1,1,2,3,1,4,98,3,1,2,0.75
FALL 2010,2401,11,17,2010,4,ILLINOIS,3,2,,,,,,,,,,,,,,,1,BULLSHIT,8,4,2,4,1,1,1,1,2,3,3,3,3,3,2,2,4,2,98,4,4,2,4,4,2,2,4,,4,4,4,4,4,6,2,1,1,1,1,3,1,2,1,1,2,2,0.75
FALL 2010,2417,11,18,2010,3,PENNSYLVANIA,1,1,2,3,1,1,WEATHER PATTERNS,3,1,3,1,2,2,4,1,1,,,,,,,4,4,4,98,3,1,1,1,1,4,2,2,98,3,1,3,3,3,3,3,3,3,2,1,2,2,2,2,2,4,2,5,1,6,,3,1,1,2,4,,2,0.75
FALL 2010,2431,11,18,2010,4,ARKANSAS,2,1,1,3,2,2,CHANGE OF SEASONS,3,1,1,3,2,2,2,1,2,,,,,,,98,3,3,2,3,1,1,1,2,3,2,2,2,2,2,3,3,4,3,3,3,3,2,1,3,3,3,3,3,98,2,1,1,1,2,3,1,4,2,98,,2,0.75
FALL 2010,2441,11,18,2010,3,CALIFORNIA,4,2,,,,,,,,,,,,,,,2,NATURAL,2,3,4,1,1,1,2,1,1,3,3,3,4,1,4,4,4,1,1,4,4,1,4,3,4,4,4,,4,4,4,4,4,4,98,1,1,2,,3,3,2,2,2,4,2,0.75
FALL 2010,2453,11,19,2010,3,NEW YORK,1,1,2,3,2,2,MEDIA COVERAGE,6,2,4,4,4,2,4,2,4,,,,,,,3,3,3,4,4,1,1,1,1,4,1,2,2,3,1,3,4,3,4,3,3,3,3,,1,2,2,1,1,1,1,4,1,2,,3,1,1,2,3,6,2,0.75
FALL 2010,2459,11,19,2010,2,FLORIDA,2,1,1,3,2,2,MEDIA AND ICE CAPS MELTING,6,2,2,4,2,2,2,3,2,,,,,,,2,3,2,3,3,1,1,1,1,2,3,1,2,2,2,3,3,3,3,3,3,3,2,1,2,3,3,3,4,1,2,2,1,1,1,3,5,4,2,2,,2,0.75
FALL 2010,2462,11,19,2010,4,ARKANSAS,2,1,2,1,1,1,MELTING ICE CAPS,1,1,4,2,1,4,4,1,2,,,,,,,4,4,4,4,4,1,1,1,1,4,1,1,3,3,2,3,4,4,4,3,3,3,3,,2,4,3,2,4,1,1,4,1,1,98,3,2,1,2,5,1,2,0.75
FALL 2010,2472,11,19,2010,3,MISSOURI,3,1,2,3,2,1,SCIENTIFIC EVIDENCE OF MELTING POLAR ICE,4,2,2,2,2,2,3,2,2,,,,,,,4,4,4,4,4,1,1,1,2,2,2,1,98,3,2,1,4,4,4,3,3,3,2,1,2,3,3,3,4,1,1,2,1,1,2,3,2,2,1,1,3,2,0.75
FALL 2010,2503,11,21,2010,2,COLORADO,4,1,2,2,3,3,HOT SUMMERS,2,2,1,1,1,1,1,98,1,,,,,,,3,3,3,3,3,3,3,3,98,2,3,2,2,3,2,1,1,1,1,1,1,1,2,1,2,3,2,2,3,2,1,3,1,2,,3,1,2,1,3,6,2,0.75
FALL 2010,2509,11,22,2010,3,NEW JERSEY,1,1,1,1,1,1,ICE CAPS MELTING,1,1,2,2,1,2,2,1,2,,,,,,,4,3,3,3,4,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,1,1,98,,2,4,4,4,4,5,1,2,1,6,,3,1,4,2,3,3,2,0.75
FALL 2010,2516,11,22,2010,3,NORTH CAROLINA,2,1,1,3,2,2,SUMMER WAS WARMER,2,2,2,2,2,2,2,2,1,,,,,,,2,3,2,3,4,2,2,2,3,3,3,1,2,2,2,3,1,3,3,3,3,1,4,,4,4,4,4,4,3,1,1,1,6,,3,5,3,2,3,,2,0.75
FALL 2010,2517,11,22,2010,1,SOUTH CAROLINA,2,1,1,1,1,1,NEWS AND MELTING ICE CAPS,6,1,1,1,1,1,1,1,1,,,,,,,4,4,3,3,4,1,1,2,1,1,1,98,1,3,2,1,3,3,3,3,3,3,1,1,4,4,1,4,4,2,1,3,1,1,1,3,5,4,2,3,2,2,0.75
FALL 2010,2518,11,22,2010,4,GEORGIA,2,1,1,1,1,1,MELTING OF GLACIERS,1,1,1,2,1,2,1,1,1,,,,,,,4,4,4,4,4,1,1,1,1,4,1,1,1,4,1,1,3,4,3,3,3,3,2,1,2,3,2,1,3,1,2,4,1,1,2,3,1,1,2,4,2,2,0.75
FALL 2010,2519,11,22,2010,3,FLORIDA,2,98,,,,,,,,,,,,,,,,,,,,,1,3,3,1,4,98,98,98,2,,98,1,98,98,1,98,98,4,4,3,3,3,98,,98,98,98,98,98,98,98,1,1,1,2,3,1,,,,,2,0.75
FALL 2010,2535,11,22,2010,3,WASHINGTON,4,1,1,3,1,2,DATA,4,2,2,1,1,2,2,2,2,,,,,,,4,4,4,3,3,2,2,2,1,1,2,1,2,2,1,4,3,3,3,3,3,2,2,1,2,2,2,2,2,2,1,98,1,6,,3,1,3,2,98,,2,0.75
FALL 2010,2538,11,22,2010,2,CALIFORNIA,4,1,1,1,1,1,INCREASED CORPORATE ABUSES,10,1,1,1,1,1,1,1,1,,,,,,,4,4,4,4,2,1,1,1,1,4,1,1,1,2,1,98,4,98,4,4,4,1,4,,4,4,4,4,4,2,1,98,1,1,2,3,2,3,2,3,3,2,0.75
FALL 2010,2546,11,23,2010,4,NEW HAMPSHIRE,1,1,2,2,2,2,REPORTS FROM SCIENTISTS AND MEDIA,4,1,2,2,4,4,2,2,2,,,,,,,3,2,2,2,3,98,98,98,2,1,2,2,2,1,1,3,4,4,1,3,3,3,3,,3,4,3,3,4,4,1,3,1,2,,3,1,2,2,3,98,2,0.75
FALL 2010,2549,11,23,2010,2,PENNSYLVANIA,1,2,,,,,,,,,,,,,,,98,FREEZING ALL THE TIME IN PENNSYLVANIA,1,4,1,2,2,1,2,1,98,1,3,3,1,4,2,98,4,2,2,3,4,1,4,3,3,3,2,2,2,3,2,2,3,4,2,1,1,1,2,3,1,1,2,1,4,2,0.75
FALL 2010,2554,11,23,2010,1,FLORIDA,2,2,,,,,,,,,,,,,,,1,I JUST DO NOT BELIEVE IT,8,1,4,4,1,98,1,1,1,3,3,3,4,1,4,1,4,4,1,2,2,1,2,2,2,2,3,,4,4,3,4,4,6,1,2,1,1,2,3,1,3,2,3,2,2,0.75
FALL 2010,2557,11,23,2010,2,TEXAS,2,1,1,1,1,2,PERSONAL OBSERVASION,2,1,1,2,2,2,1,2,2,,,,,,,4,4,4,4,4,2,2,2,2,4,2,2,1,3,1,3,3,4,2,2,3,1,2,1,2,2,2,2,2,1,1,5,1,6,,3,1,1,2,3,2,2,0.75
FALL 2010,2583,11,29,2010,2,SOUTH CAROLINA,2,1,1,1,1,1,THE WEATHER AND MORE HURRICANES,3,1,1,2,1,2,1,1,1,,,,,,,4,4,4,4,4,1,1,3,1,4,1,2,1,4,1,1,4,1,4,3,3,1,1,1,1,1,1,1,1,1,2,5,1,6,,3,1,2,2,3,2,2,0.75
FALL 2010,2595,11,29,2010,4,MICHIGAN,3,1,3,2,3,2,HOT SUMMER,2,2,2,3,4,98,4,98,4,,,,,,,2,2,1,1,4,2,2,2,98,2,2,3,4,1,98,2,98,2,4,2,1,4,4,,4,4,4,4,4,1,1,2,1,1,98,3,5,2,1,2,6,2,0.75
FALL 2010,2597,11,29,2010,3,ILLINIOS,3,2,,,,,,,,,,,,,,,3,ICE MELTING,9,4,2,4,3,98,98,98,4,1,1,1,1,2,4,2,4,98,2,3,4,3,4,3,3,3,98,,98,98,98,98,98,2,2,1,1,1,1,3,5,4,2,3,3,2,0.75
FALL 2010,2598,11,29,2010,3,MISSOURI,3,1,1,1,1,1,TIME MAGAZINE AND HUMAN ACTIVITY,6,1,2,2,1,3,1,1,1,,,,,,,4,4,2,4,2,1,1,1,3,4,2,1,98,2,1,3,3,3,3,3,3,3,4,,2,2,2,2,2,1,1,3,1,2,,3,1,1,2,3,4,2,0.75
FALL 2010,2613,11,30,2010,4,PENNSYLVANIA,1,2,,,,,,,,,,,,,,,1,WINTERS ARE THE SAME,1,1,4,4,1,2,2,1,4,3,3,3,3,4,4,98,4,4,2,4,4,4,4,4,4,4,4,,4,4,4,4,4,4,1,1,1,2,,3,1,2,2,1,2,2,0.75
FALL 2010,2620,11,30,2010,3,FLORIDA,2,1,2,2,2,2,HEARD AND READ ABOUT ICEBERGS,1,1,2,2,2,98,2,3,1,,,,,,,1,4,3,3,3,2,2,2,2,2,2,1,2,3,1,3,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,4,1,1,1,3,2,1,2,4,5,2,0.75
FALL 2010,2627,11,30,2010,2,TEXAS,2,1,2,2,1,2,MEDIA,6,98,1,2,1,2,3,2,1,,,,,,,2,2,2,2,3,1,1,1,2,2,2,1,2,3,2,3,3,3,3,3,3,3,2,1,2,3,2,2,4,1,2,2,1,2,,3,1,2,2,2,5,2,0.75
FALL 2010,2630,11,30,2010,3,OHIO,3,1,2,3,1,1,LOSING POLAR BEARS,7,1,1,1,1,2,98,1,1,,,,,,,4,4,4,4,4,1,1,1,1,4,1,1,1,4,1,4,4,4,4,3,3,3,1,1,4,4,4,4,4,4,98,1,1,1,98,3,5,4,2,2,1,2,0.75
FALL 2010,2631,11,30,2010,4,SOUTH DAKOTA,3,2,,,,,,,,,,,,,,,2,WEATHER,1,1,2,98,1,3,4,2,3,2,2,2,1,2,1,2,3,4,3,2,4,4,4,4,3,1,98,,3,4,4,4,3,2,98,1,1,2,,3,1,2,2,2,98,2,0.75
FALL 2010,2642,11,30,2010,4,WASHINGTON,4,98,,,,,,,,,,,,,,,,,,,,,98,1,1,1,3,3,3,3,98,3,3,98,3,98,1,3,3,4,3,4,3,3,2,1,2,3,3,3,4,1,1,3,1,6,,3,2,4,2,98,3,2,0.75
FALL 2010,2648,12,1,2010,4,MASSACHUSETTS,1,1,1,1,1,1,NEWS,6,1,1,2,1,98,1,1,1,,,,,,,4,3,4,3,4,2,1,1,1,4,1,3,4,2,1,3,3,2,4,2,3,4,4,,4,4,4,4,4,4,98,1,1,1,2,3,2,,,,2,2,0.75
FALL 2010,2657,12,1,2010,3,NEW YORK,1,1,2,98,2,2,MELTING OF ICE,1,1,2,2,2,1,2,1,2,,,,,,,3,98,3,98,3,2,2,3,98,2,98,2,98,98,98,98,98,98,3,4,98,3,98,,3,3,3,3,3,6,2,1,1,2,,3,5,1,2,2,2,2,0.75
FALL 2010,2658,12,1,2010,3,NEW YORK,1,98,,,,,,,,,,,,,,,,,,,,,2,2,2,2,3,2,2,2,3,3,2,2,3,3,2,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,2,1,1,1,1,3,1,2,2,3,2,2,0.75
FALL 2010,2660,12,1,2010,2,PENNSYLVANIA,1,2,,,,,,,,,,,,,,,2,NATURAL WARMING TRENDS,2,1,1,2,2,2,1,2,1,3,3,3,4,3,3,2,4,2,2,4,4,4,4,3,3,3,4,,4,4,4,4,4,1,1,1,1,1,2,3,2,2,2,2,3,2,0.75
FALL 2010,2669,12,1,2010,4,WEST VIRGINIA,2,1,2,2,2,2,DRY SPELLS,2,1,2,4,2,98,1,2,1,,,,,,,4,4,1,4,2,2,1,1,98,4,1,1,2,98,1,98,4,3,4,3,1,1,4,,4,4,4,4,4,1,1,1,1,1,2,3,1,1,2,3,1,2,0.75
FALL 2010,2672,12,1,2010,4,GEORGIA,2,1,2,2,3,3,EVOLVING PATTERN,3,3,3,4,3,4,3,4,3,,,,,,,4,1,1,1,2,3,3,3,1,1,4,2,4,98,1,4,4,4,4,3,3,3,4,,4,4,4,4,4,1,1,4,1,1,1,3,1,4,1,1,2,2,0.75
FALL 2010,2676,12,1,2010,3,TENNESSEE,2,2,,,,,,,,,,,,,,,2,NO PROOF,3,1,3,3,2,2,2,2,3,2,2,2,2,3,3,2,3,3,2,2,4,3,4,2,2,4,2,3,2,3,3,3,3,98,2,2,1,,,3,1,4,2,3,4,2,0.75
FALL 2010,2685,12,1,2010,3,MINNESOTA,3,1,3,2,4,4,NOT SURE,10,3,3,3,3,3,3,3,3,,,,,,,2,2,2,2,2,2,2,2,2,3,3,4,3,2,3,4,4,1,4,4,4,4,3,,3,3,3,3,3,6,2,1,1,2,,3,5,4,1,1,,2,0.75
FALL 2010,2706,12,1,2010,4,ALASKA,4,1,2,3,2,2,OBSERVATIONS OF 52 YEARS IN ALASKA,2,2,1,2,2,98,1,2,2,,,,,,,2,4,98,2,1,2,2,2,2,2,2,1,2,3,1,1,1,4,4,98,98,98,2,1,2,4,3,3,4,1,2,2,1,1,1,3,1,1,2,3,2,2,0.75
FALL 2010,2724,12,2,2010,4,VERMONT,1,2,,,,,,,,,,,,,,,1,LIVE IN VERMONT IN THE WINTER AND YOU WI,1,1,4,4,1,3,2,2,2,2,2,2,3,1,2,2,4,4,1,2,2,1,2,2,2,1,4,,4,4,4,4,4,4,1,1,1,2,,3,2,4,2,2,2,2,0.75
FALL 2010,2731,12,2,2010,4,PENNSYLVANIA,1,98,,,,,,,,,,,,,,,,,,,,,2,3,2,3,2,2,2,2,3,2,2,2,98,98,2,98,3,3,3,3,3,3,4,,4,4,4,4,4,1,2,1,1,1,2,3,2,2,2,3,2,2,0.75
FALL 2010,2743,12,2,2010,3,TENNESSEE,2,1,1,3,1,1,POLLUTION. BOMBINGS AND SPACE SHUTTLES,8,1,2,2,1,3,1,98,1,,,,,,,4,4,4,4,4,1,2,2,98,98,2,98,2,98,98,3,3,98,98,3,3,3,98,,98,98,4,4,4,98,98,98,1,6,,3,5,,98,3,,2,0.75
FALL 2010,2744,12,2,2010,3,KENTUCKY,2,1,1,1,1,1,WEATHER CHANGES,3,1,1,1,1,1,1,1,1,,,,,,,4,4,4,4,4,1,1,1,1,4,1,1,98,4,1,3,3,3,3,3,3,3,98,,4,4,4,4,4,1,98,1,1,2,,3,1,1,2,1,3,2,0.75
FALL 2010,2748,12,2,2010,4,TEXAS,2,1,2,2,4,3,REPORTS,6,3,3,2,3,2,4,98,2,,,,,,,2,1,1,1,3,2,2,2,2,3,2,3,4,4,3,2,2,3,4,2,2,2,4,,3,4,4,4,4,1,1,2,1,1,1,3,2,2,2,2,,2,0.75
FALL 2010,2756,12,2,2010,4,OHIO,3,1,2,3,1,1,MEDIA,6,1,3,3,1,3,2,2,1,,,,,,,4,4,3,4,4,1,1,1,1,4,1,3,98,1,1,3,3,3,3,3,3,3,4,,2,4,1,1,3,1,98,4,1,98,,3,1,,98,3,1,2,0.75
FALL 2010,2776,12,2,2010,3,NEBRASKA,3,1,1,3,1,2,WEATHER PATTERNS,3,1,2,2,3,1,1,1,3,,,,,,,4,4,2,4,4,1,2,1,1,4,2,1,1,4,2,1,1,2,2,2,1,1,4,,1,2,1,1,1,98,2,4,1,2,,3,1,4,2,3,,2,0.75
FALL 2010,2778,12,2,2010,2,COLORADO,4,2,,,,,,,,,,,,,,,2,PERSONAL EXPERIENCE,1,1,2,2,1,4,1,1,98,1,1,1,1,4,1,1,2,1,4,2,1,1,1,1,1,1,4,,4,4,4,4,4,4,98,1,1,6,,3,5,98,2,98,,2,0.75
FALL 2010,2782,12,2,2010,1,ARIZONIA,4,1,1,2,1,2,USE OF FOSSIL FUEL AND TUCSON IS ABOUT 1,8,1,1,2,98,2,1,1,2,,,,,,,4,4,3,2,3,1,2,2,2,2,2,2,2,2,2,3,1,1,1,3,3,3,2,1,2,2,2,4,4,1,2,2,1,1,2,3,1,1,2,2,,2,0.75
FALL 2010,2783,12,2,2010,3,WASHINGTON,4,98,,,,,,,,,,,,,,,,,,,,,2,98,2,2,4,2,2,2,1,98,2,98,98,98,2,2,2,2,2,2,4,1,98,,2,4,98,2,3,98,98,3,1,6,,3,1,4,2,3,6,2,0.75
FALL 2010,2784,12,2,2010,3,WYOMING,4,2,,,,,,,,,,,,,,,2,STILL COLD HERE,1,1,3,2,2,2,2,2,3,2,2,2,3,3,3,2,3,2,3,2,4,4,4,2,4,4,3,,3,3,3,3,3,1,2,1,1,1,1,3,1,4,2,4,2,2,0.75
FALL 2010,2788,12,2,2010,4,CALIFORNIA,4,2,,,,,,,,,,,,,,,2,NOT AS HOT AS IT USED TO BE,1,1,2,2,1,3,98,3,4,2,1,2,2,3,1,1,98,4,1,4,4,4,4,3,3,3,4,,4,4,4,4,4,5,1,2,1,1,2,3,1,2,2,2,2,2,0.75
FALL 2010,2798,12,3,2010,3,MASSACHUSETTS,1,1,1,1,1,2,POLAR ICE CAPS,1,1,1,2,4,4,4,2,4,,,,,,,4,4,1,4,4,1,1,1,1,4,1,4,1,4,2,3,3,3,4,4,3,1,2,2,2,2,1,2,2,4,2,3,1,1,2,3,1,4,2,4,2,2,0.75
FALL 2010,2800,12,3,2010,3,MAINE,1,1,1,1,1,1,NEWS,6,1,4,2,2,2,4,1,4,,,,,,,4,4,4,4,4,1,1,1,1,4,1,98,1,3,1,4,3,4,2,3,2,1,4,,4,4,1,1,2,1,1,2,1,7,,3,5,1,2,5,5,2,0.75
FALL 2010,2813,12,3,2010,2,MARYLAND,2,2,,,,,,,,,,,,,,,2,WEATHER,2,2,3,3,2,2,3,3,98,3,3,3,2,2,3,98,3,3,4,3,4,4,3,3,3,3,3,,3,3,3,3,3,1,98,1,1,2,,3,1,4,2,3,3,2,0.75
FALL 2010,2814,12,3,2010,2,VIRGINIA,2,1,1,1,2,2,MELTING ICE CAPS,1,1,1,3,3,3,4,2,3,,,,,,,2,2,3,2,4,1,2,2,2,2,2,2,2,3,1,2,4,1,4,3,3,1,2,1,2,3,4,4,4,1,1,4,1,1,1,3,1,2,2,3,3,2,0.75
FALL 2010,2817,12,3,2010,3,SOUTH CAROLINA,2,1,2,1,1,1,FOSSIL FUELS,8,1,2,2,2,1,3,1,1,,,,,,,3,1,4,4,4,2,2,2,1,4,1,1,98,4,2,3,3,3,3,3,3,3,2,1,2,2,2,2,2,1,1,3,1,1,1,3,1,1,2,4,4,2,0.75
FALL 2010,2818,12,3,2010,4,SOUTH CAROLINA,2,1,3,1,2,2,INDUSTRIAL,8,2,2,2,2,2,2,2,2,,,,,,,2,4,4,4,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,3,3,1,1,2,3,2,2,3,2,2,3,1,1,2,3,2,2,2,2,2,2,0.75
FALL 2010,2819,12,3,2010,3,GEORGIA,2,1,1,1,2,3,RECENT CLIMATE CHANGES AND CATASTROPHIES,3,1,3,1,1,1,2,2,1,,,,,,,4,4,3,4,3,1,2,2,1,4,2,2,98,2,2,3,4,3,4,3,3,3,1,98,4,4,2,4,4,1,98,1,1,2,,3,1,1,2,3,5,2,0.75
FALL 2010,2822,12,3,2010,3,FLORIDA,2,1,1,3,2,2,WEATHER,3,2,1,2,2,4,1,1,1,,,,,,,3,3,4,3,4,1,1,2,2,1,2,1,2,4,1,98,1,2,4,3,4,3,1,1,1,4,1,1,4,4,1,2,1,6,,3,1,3,2,2,,2,0.75
FALL 2010,2823,12,3,2010,4,ALABAMA,2,1,1,1,3,3,MEDIA,6,1,1,2,1,98,2,2,4,,,,,,,4,3,3,4,4,1,1,2,1,4,1,1,98,4,1,2,4,4,4,1,1,1,4,,4,4,4,3,3,4,2,1,1,1,2,3,3,2,1,2,2,2,0.75
FALL 2010,2834,12,3,2010,2,INDIANA,3,2,,,,,,,,,,,,,,,2,POLITICIANS,7,2,4,2,1,1,98,2,3,3,2,2,2,3,2,2,2,4,1,3,1,4,3,3,3,3,3,,4,4,2,2,4,1,2,2,1,1,1,3,1,2,98,3,3,2,0.75
FALL 2010,2844,12,3,2010,3,WISCONSIN,3,1,4,2,3,3,EARTHS CYCLES,9,2,3,4,2,4,4,98,4,,,,,,,3,3,2,2,98,3,3,3,4,3,98,2,3,4,2,2,2,2,2,2,2,3,98,,98,98,98,98,98,1,2,2,1,2,,3,1,2,1,2,,2,0.75
FALL 2010,2855,12,3,2010,2,WYOMING,4,1,2,3,2,2,DATA,4,3,2,3,2,2,3,2,1,,,,,,,3,3,4,2,4,1,1,1,2,2,2,1,3,2,2,2,1,2,1,2,2,1,2,2,2,4,3,2,3,2,1,2,1,1,1,3,5,4,2,3,3,2,0.75
FALL 2010,2857,12,3,2010,4,ARIZONA,4,2,,,,,,,,,,,,,,,1,THE NEWS,9,3,3,2,2,2,3,2,3,2,2,2,3,2,2,2,3,2,2,1,1,3,4,3,3,3,3,,2,3,2,2,3,3,2,2,1,2,,3,2,2,1,2,2,2,0.75
FALL 2010,2860,12,3,2010,4,CALIFORNIA,4,2,,,,,,,,,,,,,,,2,GO THROUGH PERIODS OF WARM AND COLD,2,2,3,1,1,1,1,1,1,2,2,2,1,1,4,98,4,1,4,4,4,4,4,4,3,4,4,,4,4,4,4,4,6,2,1,1,2,,3,5,4,2,3,5,2,0.75
FALL 2010,2865,12,3,2010,3,CALIFORNIA,4,1,1,3,1,1,MELTING OF THE ICE,1,1,1,98,1,98,4,1,1,,,,,,,3,3,3,3,3,2,2,2,2,3,2,2,2,2,1,3,3,3,4,3,3,3,3,,2,3,3,3,3,2,1,3,1,2,,3,2,1,2,3,1,2,0.75
FALL 2010,2873,12,5,2010,1,MAINE,1,1,2,3,1,1,HUMAN ACTIVITY,8,2,1,98,4,4,2,1,4,,,,,,,2,2,2,3,98,1,1,1,98,98,98,2,1,4,4,2,2,3,4,3,3,1,4,,4,4,4,4,4,4,2,1,1,1,2,3,1,1,2,2,1,2,0.75
FALL 2010,2876,12,5,2010,3,NEW JERSEY,1,1,1,1,1,2,STORMS DEVASTATION,3,1,1,1,1,2,1,1,2,,,,,,,4,4,4,3,4,1,1,1,2,4,1,1,1,98,1,3,3,1,2,2,2,1,2,1,2,98,4,4,4,4,2,2,1,,,3,5,4,2,3,,2,0.75
FALL 2010,2892,12,5,2010,1,NORTH CAROLINA,2,2,,,,,,,,,,,,,,,2,LOCAL WEATHER,1,1,2,4,1,1,1,1,98,1,1,1,1,4,1,1,4,3,2,3,3,3,3,3,3,3,2,1,1,3,4,2,3,2,1,3,1,1,2,3,5,4,2,3,3,2,0.75
FALL 2010,2894,12,5,2010,3,GEORGIA,2,1,2,1,1,2,HUMANS,8,2,2,1,2,2,2,1,1,,,,,,,3,3,3,3,3,1,1,1,2,1,1,2,2,3,1,1,1,1,1,1,1,1,3,,1,2,2,2,2,1,2,4,1,1,2,3,3,2,98,2,6,2,0.75
FALL 2010,2905,12,5,2010,4,TEXAS,2,98,,,,,,,,,,,,,,,,,,,,,2,2,3,2,3,98,98,98,3,2,2,2,4,98,2,98,4,4,4,3,3,3,4,,4,4,4,4,4,6,98,1,1,1,1,3,1,1,2,1,3,2,0.75
FALL 2010,2912,12,5,2010,3,INDIANA,3,1,1,3,1,1,READ AND HEARD,6,1,1,1,2,2,1,1,1,,,,,,,3,3,3,3,2,1,3,3,2,3,3,2,3,3,2,3,4,4,4,3,3,98,2,1,3,3,2,3,3,1,1,98,1,2,,3,2,1,2,4,4,2,0.75
FALL 2010,2916,12,5,2010,4,WISCONSIN,3,2,,,,,,,,,,,,,,,2,WINTERS ARE STILL COLD,1,3,98,98,1,3,1,1,98,3,3,3,1,1,2,98,2,98,2,1,1,1,1,2,1,2,4,,4,4,4,4,4,1,2,2,1,1,1,3,1,2,2,2,2,2,0.75
FALL 2010,2921,12,5,2010,3,MISSOURI,3,1,1,2,2,3,THE WEATHER PATTERENS,3,2,4,2,3,4,4,2,4,,,,,,,3,2,2,2,3,2,2,2,3,3,3,3,3,3,2,98,4,3,4,4,4,4,3,,3,3,3,3,3,1,2,1,1,2,,3,1,2,2,1,4,2,0.75
FALL 2010,2923,12,5,2010,2,KANSAS,3,1,2,3,2,2,INCREASING VIOLENT STORMS,3,1,1,2,1,2,2,2,2,,,,,,,4,4,3,4,3,1,2,2,2,2,2,2,98,2,2,1,4,4,4,3,3,3,2,1,2,3,2,2,3,1,1,3,1,2,,3,2,2,2,2,4,2,0.75
FALL 2010,2951,12,6,2010,3,NEW YORK,1,2,,,,,,,,,,,,,,,2,MORE SEVERE WINTERS,1,2,4,2,2,2,1,1,3,1,1,1,2,3,2,2,3,3,1,4,4,3,4,4,3,3,4,,4,4,4,4,4,6,2,2,1,2,,3,1,4,1,2,3,2,0.75
FALL 2010,2957,12,6,2010,3,PENNSYLVANIA,1,1,1,2,1,1,JUST IS,10,1,2,1,1,1,2,2,1,,,,,,,4,4,4,4,4,1,1,1,4,4,2,1,1,2,1,3,3,3,3,3,3,3,2,2,4,4,4,4,4,1,2,1,1,1,2,3,1,1,2,1,2,2,0.75
FALL 2010,2964,12,6,2010,2,WEST VIRGINIA,2,1,2,3,2,2,"MOVIES, TV AND OWN EXPERIENCE",6,2,4,4,1,98,4,1,2,,,,,,,4,3,2,3,4,1,2,2,1,4,1,1,1,4,1,3,1,1,4,1,3,3,4,,2,3,1,2,4,1,2,5,1,1,1,3,1,2,1,4,2,2,0.75
FALL 2010,2965,12,6,2010,3,NORTH CAROLINA,2,1,1,2,1,1,NOT ENOUGH RAIN AND GETTING HOTTER,2,1,3,98,1,3,2,3,1,,,,,,,3,4,1,3,2,3,3,3,1,3,2,1,1,1,2,3,4,3,4,3,3,3,3,,1,3,4,2,4,6,98,3,1,,,3,1,,2,1,,2,0.75
FALL 2010,2968,12,6,2010,3,FLORIDA,2,1,1,3,1,2,ICE CAPS MELTING,1,1,2,2,3,1,3,1,1,,,,,,,2,3,2,3,4,1,1,1,1,4,1,98,2,3,1,3,2,4,2,3,3,3,2,98,2,3,3,3,4,2,2,3,1,1,1,3,1,2,2,3,2,2,0.75
FALL 2010,2973,12,6,2010,3,LOUISIANA,2,1,2,98,2,2,NEWS MEDIA,6,2,4,4,2,4,2,2,2,,,,,,,3,2,2,2,4,2,2,3,3,2,2,2,2,3,2,3,3,3,3,3,3,1,3,,2,3,2,2,2,5,1,3,1,2,,3,2,2,2,4,,2,0.75
FALL 2010,3003,12,6,2010,3,NEW MEXICO,4,1,1,2,3,2,ICE IS MELTING,1,1,1,4,3,4,1,4,4,,,,,,,2,1,1,1,1,1,1,3,1,1,1,1,4,4,4,3,3,98,2,2,2,2,1,1,2,3,2,2,4,4,1,1,1,1,2,3,1,2,2,2,1,2,0.75
FALL 2010,3004,12,6,2010,3,NEVADA,4,1,1,1,1,1,THE WEATHER,3,3,1,1,3,4,1,4,1,,,,,,,3,2,3,3,3,1,1,1,2,3,2,2,2,3,98,4,4,4,4,4,1,1,3,,3,3,3,3,3,1,2,3,1,6,,3,2,2,2,3,,2,0.75
