"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.fact","Input.MC","Input.round","Input.order","Answer.Q1Answer","Answer.Q2Answer","Answer.Q3Answer","Answer.consent","Approve","Reject"
"3U74KRR67MZZH2BBT81L8W7FYQ5TNB","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:34 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:34 GMT 2014","","","34T446B1C1SIX9FMWJ9ZXU6HAB60CI","AC5LU9TF9CTK9","Approved","Tue Dec 09 01:58:43 GMT 2014","Tue Dec 09 01:59:05 GMT 2014","Tue Dec 09 01:59:05 PST 2014","Mon Dec 08 21:35:08 PST 2014","","","22","100% (50/50)","100% (50/50)","100% (50/50)","James Madison is not the subject of this fact. If you are reading this fact, please select the third option for the three questions.","Test3","test","0.738353275","5","5","5","1"
"3U74KRR67MZZH2BBT81L8W7FYQ5TNB","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:34 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:34 GMT 2014","","","39GHHAVOMG5M4B3TPCDNW19PH7SJ4S","A21IFZJ0EDKM4E","Approved","Tue Dec 09 01:46:20 GMT 2014","Tue Dec 09 01:46:44 GMT 2014","Tue Dec 09 01:46:44 PST 2014","Mon Dec 08 21:35:08 PST 2014","","","24","100% (50/50)","100% (50/50)","100% (50/50)","James Madison is not the subject of this fact. If you are reading this fact, please select the third option for the three questions.","Test3","test","0.738353275","5","5","5","1"
"3U74KRR67MZZH2BBT81L8W7FYQ5TNB","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:34 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:34 GMT 2014","","","3I02618YA1KH7K06ZV9P61TVPJSUPW","A347XXV5JH19PB","Approved","Tue Dec 09 02:53:35 GMT 2014","Tue Dec 09 02:53:58 GMT 2014","Tue Dec 09 02:53:58 PST 2014","Mon Dec 08 21:35:09 PST 2014","","","23","100% (45/45)","100% (44/44)","100% (44/44)","James Madison is not the subject of this fact. If you are reading this fact, please select the third option for the three questions.","Test3","test","0.738353275","5","5","5","1"
"3U74KRR67MZZH2BBT81L8W7FYQ5TNB","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:34 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:34 GMT 2014","","","3IX2EGZR7CXT5H5R0O904UKZ9LDRJK","A2LV5QYHH24OMY","Approved","Tue Dec 09 01:58:45 GMT 2014","Tue Dec 09 01:59:03 GMT 2014","Tue Dec 09 01:59:03 PST 2014","Mon Dec 08 21:35:09 PST 2014","","","18","100% (49/49)","100% (48/48)","100% (48/48)","James Madison is not the subject of this fact. If you are reading this fact, please select the third option for the three questions.","Test3","test","0.738353275","5","5","5","1"
"3U74KRR67MZZH2BBT81L8W7FYQ5TNB","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:34 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:34 GMT 2014","","","3S06PH7KSSIS9Q6ISY8AV57903PD1Z","ALVNMQMD3Q3ZE","Approved","Tue Dec 09 02:18:16 GMT 2014","Tue Dec 09 02:18:37 GMT 2014","Tue Dec 09 02:18:37 PST 2014","Mon Dec 08 21:35:09 PST 2014","","","21","100% (48/48)","100% (48/48)","100% (48/48)","James Madison is not the subject of this fact. If you are reading this fact, please select the third option for the three questions.","Test3","test","0.738353275","5","5","5","1"
"3IVEC1GSLPD2PS8HCRPJ9J73XN91J6","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:35 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:35 GMT 2014","","","352YTHGROWRQD5831CA2KOTA4FTH4Q","A1DZIWTTQRJFVY","Approved","Tue Dec 09 02:39:45 GMT 2014","Tue Dec 09 02:40:09 GMT 2014","Tue Dec 09 02:40:09 PST 2014","Mon Dec 08 21:35:08 PST 2014","","","24","100% (50/50)","100% (50/50)","100% (50/50)","During his failed election campaign, Walsh raised over $100,000 from lobbyists, $300,000 from political action committees, and $345,000 from lawyers.","John Walsh","nov-post","0.358783723","3","5","3","1"
"3IVEC1GSLPD2PS8HCRPJ9J73XN91J6","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:35 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:35 GMT 2014","","","3DEL4X4EL7Z3X2M2VNGV3ZLBN67YXH","A3RR85PK3AV9TU","Approved","Tue Dec 09 02:00:35 GMT 2014","Tue Dec 09 02:00:55 GMT 2014","Tue Dec 09 02:00:55 PST 2014","Mon Dec 08 21:35:08 PST 2014","","","20","100% (31/31)","100% (31/31)","100% (31/31)","During his failed election campaign, Walsh raised over $100,000 from lobbyists, $300,000 from political action committees, and $345,000 from lawyers.","John Walsh","nov-post","0.358783723","2","6","2","1"
"3IVEC1GSLPD2PS8HCRPJ9J73XN91J6","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:35 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:35 GMT 2014","","","3DOCMVPBTOS4994KMFKBOHW6H80NN3","A3D1VTLX623K6I","Approved","Tue Dec 09 02:58:12 GMT 2014","Tue Dec 09 02:58:48 GMT 2014","Tue Dec 09 02:58:48 PST 2014","Mon Dec 08 21:35:08 PST 2014","","","36","100% (26/26)","100% (26/26)","100% (26/26)","During his failed election campaign, Walsh raised over $100,000 from lobbyists, $300,000 from political action committees, and $345,000 from lawyers.","John Walsh","nov-post","0.358783723","1","7","1","1"
"3IVEC1GSLPD2PS8HCRPJ9J73XN91J6","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:35 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:35 GMT 2014","","","3LJ7UR74RIRIN1UE4A5FP8Q6QR14NL","A3EJ44J2ZNRMDA","Approved","Tue Dec 09 02:15:37 GMT 2014","Tue Dec 09 02:16:03 GMT 2014","Tue Dec 09 02:16:03 PST 2014","Mon Dec 08 21:35:08 PST 2014","","","26","100% (51/51)","100% (50/50)","100% (50/50)","During his failed election campaign, Walsh raised over $100,000 from lobbyists, $300,000 from political action committees, and $345,000 from lawyers.","John Walsh","nov-post","0.358783723","4","2","4","1"
"3IVEC1GSLPD2PS8HCRPJ9J73XN91J6","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:35 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:35 GMT 2014","","","3MD9PLUKKJSYQYI3P3V5J43FRM1NZD","A12ZPHBEIHN8U7","Approved","Tue Dec 09 01:54:15 GMT 2014","Tue Dec 09 01:54:41 GMT 2014","Tue Dec 09 01:54:41 PST 2014","Mon Dec 08 21:35:09 PST 2014","","","26","100% (11/11)","100% (11/11)","100% (11/11)","During his failed election campaign, Walsh raised over $100,000 from lobbyists, $300,000 from political action committees, and $345,000 from lawyers.","John Walsh","nov-post","0.358783723","2","6","2","1"
"3126F2F5F8HXV45RJSPIDZC9VVJPED","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:52 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:52 GMT 2014","","","345LHZDEDY6A0VVJ1XCITYQUKNV3UO","A3NU1SQPI1NXY4","Approved","Tue Dec 09 01:45:41 GMT 2014","Tue Dec 09 01:45:57 GMT 2014","Tue Dec 09 01:45:57 PST 2014","Mon Dec 08 21:34:05 PST 2014","","","16","100% (50/50)","100% (50/50)","100% (50/50)","She was the first woman to serve on the Senate Finance Committee.","Carol Moseley-Braun","retired-dead","0.032238455","4","5","4","1"
"3126F2F5F8HXV45RJSPIDZC9VVJPED","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:52 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:52 GMT 2014","","","36WLNQG780OYEU2AQQCJ7Z23MRHBE9","ANBP9PU6EH8DB","Approved","Tue Dec 09 02:25:11 GMT 2014","Tue Dec 09 02:26:17 GMT 2014","Tue Dec 09 02:26:17 PST 2014","Mon Dec 08 21:34:04 PST 2014","","","66","100% (43/43)","100% (43/43)","100% (43/43)","She was the first woman to serve on the Senate Finance Committee.","Carol Moseley-Braun","retired-dead","0.032238455","7","7","7","1"
"3126F2F5F8HXV45RJSPIDZC9VVJPED","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:52 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:52 GMT 2014","","","3R08VXYT7D95TILBY9U9O3N7A5VW7O","A35FHY70T3PL8I","Approved","Tue Dec 09 02:25:53 GMT 2014","Tue Dec 09 02:31:29 GMT 2014","Tue Dec 09 02:31:29 PST 2014","Mon Dec 08 21:34:06 PST 2014","","","336","100% (13/13)","100% (13/13)","100% (13/13)","She was the first woman to serve on the Senate Finance Committee.","Carol Moseley-Braun","retired-dead","0.032238455","4","2","4","1"
"3126F2F5F8HXV45RJSPIDZC9VVJPED","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:52 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:52 GMT 2014","","","3VELCLL3GLXP7AKEJ430J5AUCG31FW","A3RR85PK3AV9TU","Approved","Tue Dec 09 01:58:00 GMT 2014","Tue Dec 09 01:58:16 GMT 2014","Tue Dec 09 01:58:16 PST 2014","Mon Dec 08 21:34:14 PST 2014","","","16","100% (31/31)","100% (31/31)","100% (31/31)","She was the first woman to serve on the Senate Finance Committee.","Carol Moseley-Braun","retired-dead","0.032238455","6","5","5","1"
"3126F2F5F8HXV45RJSPIDZC9VVJPED","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:52 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:52 GMT 2014","","","3WJEQKOXA9GUBJ368OH854Z3F0R1AK","A3EJ44J2ZNRMDA","Approved","Tue Dec 09 02:02:25 GMT 2014","Tue Dec 09 02:02:42 GMT 2014","Tue Dec 09 02:02:42 PST 2014","Mon Dec 08 21:34:01 PST 2014","","","17","100% (51/51)","100% (50/50)","100% (50/50)","She was the first woman to serve on the Senate Finance Committee.","Carol Moseley-Braun","retired-dead","0.032238455","7","7","6","1"
"3QHITW7OYONF53PU302LHLCSFC6QA9","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:34 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:34 GMT 2014","","","3ATPCQ38J9OR1PE9KDOHJRADML0AYR","A3EJ44J2ZNRMDA","Approved","Tue Dec 09 02:13:13 GMT 2014","Tue Dec 09 02:13:59 GMT 2014","Tue Dec 09 02:13:59 PST 2014","Mon Dec 08 21:35:09 PST 2014","","","46","100% (51/51)","100% (50/50)","100% (50/50)","Julie Green was an award-winning politician. If you are reading this fact, please select the second, last, and then second options for the three questions.","Test5","test","0.739400148","6","1","6","1"
"3QHITW7OYONF53PU302LHLCSFC6QA9","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:34 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:34 GMT 2014","","","3B2X28YI3XTU1F9VK8TLVBAQ5TXB6S","A27PBC5O3Z5ZED","Approved","Tue Dec 09 02:59:29 GMT 2014","Tue Dec 09 03:04:35 GMT 2014","Tue Dec 09 03:04:35 PST 2014","Mon Dec 08 21:35:09 PST 2014","","","306","100% (45/45)","100% (44/44)","100% (44/44)","Julie Green was an award-winning politician. If you are reading this fact, please select the second, last, and then second options for the three questions.","Test5","test","0.739400148","6","1","6","1"
"3QHITW7OYONF53PU302LHLCSFC6QA9","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:34 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:34 GMT 2014","","","3BGYGHDBBYYCV1QYEDO745QAVIK222","AM7FYVGVOEP66","Approved","Tue Dec 09 03:12:47 GMT 2014","Tue Dec 09 03:13:03 GMT 2014","Tue Dec 09 03:13:03 PST 2014","Mon Dec 08 21:35:10 PST 2014","","","16","100% (19/19)","100% (18/18)","100% (18/18)","Julie Green was an award-winning politician. If you are reading this fact, please select the second, last, and then second options for the three questions.","Test5","test","0.739400148","6","1","6","1"
"3QHITW7OYONF53PU302LHLCSFC6QA9","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:34 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:34 GMT 2014","","","3HL8HNGX46F7WFN9NHITYBSDASZF9R","A3JZS32RQUWGJM","Approved","Tue Dec 09 03:13:06 GMT 2014","Tue Dec 09 03:13:28 GMT 2014","Tue Dec 09 03:13:28 PST 2014","Mon Dec 08 21:35:10 PST 2014","","","22","100% (38/38)","100% (38/38)","100% (38/38)","Julie Green was an award-winning politician. If you are reading this fact, please select the second, last, and then second options for the three questions.","Test5","test","0.739400148","6","1","6","1"
"3QHITW7OYONF53PU302LHLCSFC6QA9","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:34 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:34 GMT 2014","","","3TUI152ZZC1MYZANXKEUV4E8JIM1Q0","A1G3TBNF8L2W7A","Approved","Tue Dec 09 03:36:25 GMT 2014","Tue Dec 09 03:37:12 GMT 2014","Tue Dec 09 03:37:12 PST 2014","Mon Dec 08 21:35:10 PST 2014","","","47","100% (3/3)","100% (3/3)","100% (3/3)","Julie Green was an award-winning politician. If you are reading this fact, please select the second, last, and then second options for the three questions.","Test5","test","0.739400148","6","1","6","1"
"3EQPA8A374AZKOTPK2YB1DRFA2MJZD","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:35 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:35 GMT 2014","","","39O5D9O87U6EE1EJF6RIZS4ODNR3CH","A3EJ44J2ZNRMDA","Approved","Tue Dec 09 02:09:27 GMT 2014","Tue Dec 09 02:09:57 GMT 2014","Tue Dec 09 02:09:57 PST 2014","Mon Dec 08 21:35:09 PST 2014","","","30","100% (51/51)","100% (50/50)","100% (50/50)","Taxpayers for Common Sense rated Hirono third among all House members in accumulating special-request spending items, including earmarks.","Mazie Hirono","july","0.359639319","5","6","4","1"
"3EQPA8A374AZKOTPK2YB1DRFA2MJZD","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:35 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:35 GMT 2014","","","39O5D9O87U6EE1EJF6RIZS4ODNS3CI","A3NF9B2NLCLZWT","Approved","Tue Dec 09 02:21:32 GMT 2014","Tue Dec 09 02:22:12 GMT 2014","Tue Dec 09 02:22:12 PST 2014","Mon Dec 08 21:35:09 PST 2014","","","40","100% (50/50)","100% (50/50)","100% (50/50)","Taxpayers for Common Sense rated Hirono third among all House members in accumulating special-request spending items, including earmarks.","Mazie Hirono","july","0.359639319","1","4","1","1"
"3EQPA8A374AZKOTPK2YB1DRFA2MJZD","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:35 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:35 GMT 2014","","","3QIYRE09Y4V1V2XVHSMDRAJ3E7RN1R","A3454T4PU9GJM0","Approved","Tue Dec 09 02:17:22 GMT 2014","Tue Dec 09 02:18:08 GMT 2014","Tue Dec 09 02:18:08 PST 2014","Mon Dec 08 21:35:09 PST 2014","","","46","100% (49/49)","100% (49/49)","100% (49/49)","Taxpayers for Common Sense rated Hirono third among all House members in accumulating special-request spending items, including earmarks.","Mazie Hirono","july","0.359639319","2","7","1","1"
"3EQPA8A374AZKOTPK2YB1DRFA2MJZD","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:35 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:35 GMT 2014","","","3R2UR8A0IBUR3OI0P07X18N99WEOX2","AKFWAW2AJ5DOQ","Approved","Tue Dec 09 02:57:19 GMT 2014","Tue Dec 09 02:57:32 GMT 2014","Tue Dec 09 02:57:32 PST 2014","Mon Dec 08 21:35:09 PST 2014","","","13","100% (24/24)","100% (24/24)","100% (24/24)","Taxpayers for Common Sense rated Hirono third among all House members in accumulating special-request spending items, including earmarks.","Mazie Hirono","july","0.359639319","5","7","4","1"
"3EQPA8A374AZKOTPK2YB1DRFA2MJZD","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:35 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:35 GMT 2014","","","3VELCLL3GLXP7AKEJ430J5AUCG4F1B","A31O5XYX80XD21","Approved","Tue Dec 09 02:10:03 GMT 2014","Tue Dec 09 02:10:35 GMT 2014","Tue Dec 09 02:10:35 PST 2014","Mon Dec 08 21:35:10 PST 2014","","","32","100% (50/50)","100% (50/50)","100% (50/50)","Taxpayers for Common Sense rated Hirono third among all House members in accumulating special-request spending items, including earmarks.","Mazie Hirono","july","0.359639319","4","3","4","1"
"3E6L1VR4XW0HRCNIZ7AFPH6SCR86F6","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:52 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:52 GMT 2014","","","320DUZ38G802GRWDKDFO5Q6S7C9JGN","A4TAQBKTB06BG","Approved","Tue Dec 09 03:00:03 GMT 2014","Tue Dec 09 03:06:36 GMT 2014","Tue Dec 09 03:06:36 PST 2014","Mon Dec 08 21:35:06 PST 2014","","","393","100% (20/20)","100% (20/20)","100% (20/20)","Even fellow liberals from MSNBC have accused Gillibrand of flip-flopping her positions on illegal immigration and gun rights, moving from a conservative position to an incredibly liberal position since taking office in 2009.","Kirsten Gillibrand","july","0.032833716","4","4","4","1"
"3E6L1VR4XW0HRCNIZ7AFPH6SCR86F6","37XOZLJ3ZW3SQ9JGWCGINDGWIU9IK2","Answer a few questions about items in the news","Please answer questions about these political facts","news, facts, short survey","$0.10","Tue Dec 09 01:33:52 GMT 2014","5","BatchId:1760695;","1800","28800","Tue Dec 16 01:33:52 GMT 2014","","","32SCWG5HIIIW59A53DBMQVFFMXC6P8","A3GK90X2QOFR53","Approved","Tue Dec 09 02:54:00 GMT 2014","Tue Dec 09 03:00:44 GMT 2014","Tue Dec 09 03:00:44 PST 2014","Mon Dec 08 21:35:07 PST 2014","","","404","100% (14/14)","100% (13/13)","100% (13/13)","Even fellow liberals from MSNBC have accused Gillibrand of flip-flopping her positions on illegal immigration and gun rights, moving from a conservative position to an incredibly liberal position since taking office in 2009.","Kirsten Gillibrand","july","0.032833716","2","5","4","1"
